,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,highestAchievedSeasonTier,role,lane
6,7,True,3078,3748,3153,3047,1037,3052,3340,21,4,7,10,3,3,686,5,1,0,0,0,145154,15572,128201,1380,0,25554,6624,18212,718,8273,1,19578,6753,6753,12,19,27290,5168,21199,922,15152,14283,3,2,177,12,4,8,82,15,1,0,8,1,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1493,0,0,9111,1776,560,0,9104,6,10,0,8014,880,0,0,8143,677,0,0,8135,2890,5,0,8000,8100,5005,5008,5002,,SOLO,MIDDLE
7,8,True,3153,3091,2420,3124,3006,1055,3340,12,7,6,3,2,2,440,2,0,0,0,0,86928,4265,71193,11469,0,18819,882,13154,4782,1864,1,8020,7001,6195,14,10,17605,2649,14305,650,12192,11625,3,0,152,15,9,0,59,13,1,0,7,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1247,790,456,9111,951,360,0,9104,8,0,0,8017,614,0,0,8275,10,0,0,8236,14,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
8,9,True,3146,2421,2033,3115,3124,3006,3340,16,1,10,13,3,2,1331,4,2,0,0,0,143622,93342,47274,3005,0,26765,18441,8324,0,11091,5,14166,13943,9403,20,8,18398,2362,16036,0,13131,11600,3,0,158,20,1,16,196,15,3,0,7,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1976,0,0,9101,3701,4028,0,9104,10,30,0,8014,904,0,0,8352,317,1358,942,8304,6,4,5,8000,8300,5005,5008,5002,,SOLO,TOP
9,10,True,2031,3083,1401,3047,1028,0,3364,6,1,17,4,1,2,772,0,0,0,0,0,132628,97547,23759,11321,0,14786,11950,1167,1668,33226,5,25261,11772,2111,13,44,36853,6349,28174,2329,10724,7150,1,0,33,100,63,13,402,14,2,0,3,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1408,0,0,8463,1517,0,0,8473,479,0,0,8453,2297,28,0,9111,1770,460,0,9105,9,30,0,8400,8000,5007,5002,5001,,NONE,JUNGLE
0,1,True,3053,3153,3047,3742,1011,3071,3340,12,5,8,8,2,2,851,1,0,0,0,0,195776,1292,171321,23161,0,40280,794,31961,7524,9241,1,47124,42228,12906,40,43,39981,16093,23323,564,16050,15225,6,2,161,24,4,5,280,18,3,0,15,4,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2652,0,0,9111,1961,400,0,9105,15,0,0,8299,1101,0,0,8444,1532,0,0,8453,1225,1380,0,8000,8400,5005,5008,5002,,SOLO,TOP
1,2,True,1401,3083,3136,3065,3075,3047,3364,6,2,14,4,1,2,837,0,0,0,0,0,249710,205837,32190,11683,45,18696,15946,1882,868,55753,5,37107,23200,192,23,49,39752,12433,26175,1143,14383,13725,0,0,44,200,107,47,703,18,3,0,4,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1353,0,0,8463,2153,0,0,8429,67,20,14,8453,4505,149,0,8347,0,0,0,8304,9,4,5,8400,8300,5007,5002,5001,,NONE,JUNGLE
2,3,True,3031,3031,3009,3094,1042,1038,3340,11,5,9,8,3,2,1063,1,1,0,0,0,158764,13203,144057,1504,1419,32587,1041,30870,676,6713,3,7671,6799,2383,18,45,17256,5881,10899,476,13723,13050,1,1,124,30,6,24,263,15,0,0,11,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2915,0,0,9111,646,400,0,9104,18,50,0,8299,325,0,0,8275,12,0,0,8234,13853,0,0,8000,8200,5005,5008,5003,,DUO_CARRY,BOTTOM
3,4,True,3157,3285,0,3165,3089,3020,3340,8,5,11,6,2,2,857,1,0,0,0,0,215354,196530,16060,2763,0,36607,34932,1517,158,4859,1,13655,12152,5281,17,37,15527,5452,9443,632,14948,14450,2,0,196,39,26,9,475,18,2,0,9,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2516,823,0,8226,250,2754,0,8210,0,0,0,8237,853,0,0,8139,1003,0,0,8135,2964,5,0,8200,8100,5008,5008,5002,,SOLO,MIDDLE
4,5,True,3157,3190,3857,3109,3158,0,3364,1,6,14,0,1,0,445,0,0,0,0,0,53560,36616,14048,2894,0,3871,3358,506,7,3131,1,26173,4402,564,35,24,16115,6138,9881,96,9272,8600,0,0,23,32,13,10,157,13,2,0,11,4,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,295,0,0,8401,14,0,0,8473,176,0,0,8453,260,744,0,8345,3,0,0,8313,0,0,0,8400,8300,5005,5002,5002,,DUO_SUPPORT,BOTTOM
5,6,False,1401,1001,3053,3077,3065,3052,3340,5,7,6,2,1,1,616,0,0,0,0,0,180539,85524,88825,6188,0,14518,8717,4518,1282,15610,1,29065,2317,647,20,39,40411,14227,23360,2823,13161,11475,1,0,106,84,65,4,253,15,2,0,7,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1476,835,640,9111,426,220,0,9104,16,20,0,8299,574,0,0,8138,18,0,0,8105,16,5,0,8000,8100,5008,5008,5002,,NONE,JUNGLE
6,7,False,2033,3153,2421,3091,3071,3047,3340,7,11,4,3,1,1,447,0,0,0,0,0,151812,24659,99169,27983,0,22977,7680,14789,508,8332,1,28267,0,0,24,23,40213,15235,23414,1563,12285,11675,0,0,176,4,4,0,82,15,4,0,11,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1499,0,0,9111,1079,220,0,9104,17,40,0,8014,476,0,0,8345,3,0,0,8352,255,1302,740,8000,8300,5005,5008,5003,,DUO,TOP
7,8,False,1054,3152,3111,2055,3151,3108,3340,0,8,2,0,0,0,606,0,0,0,0,0,100116,70409,23518,6188,0,6288,4966,853,468,3338,1,18685,1029,1029,9,1,28153,8808,17195,2149,8517,9125,0,0,151,0,0,0,32,15,1,0,6,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,304,0,0,9111,81,40,0,9105,0,0,0,8014,132,0,0,8446,507,0,0,8453,480,140,0,8000,8400,5008,5008,5003,,DUO,TOP
8,9,False,2420,3153,1038,3158,3042,3025,3340,7,5,8,4,2,2,873,1,0,0,0,0,151104,23620,101551,25933,0,28847,9934,18775,138,3095,3,14896,3211,2429,17,9,21294,7589,13267,436,12294,11900,0,0,155,16,12,0,290,14,0,0,10,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,399,0,0,8009,3378,500,0,9103,34,20,0,8014,547,0,0,8226,250,1136,0,8210,0,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
9,10,False,3857,3107,3193,3109,1028,3117,3364,4,7,11,2,1,1,561,0,0,0,0,0,31476,17681,7710,6084,0,8746,7317,944,484,15085,5,53318,588,588,18,54,30250,12035,15955,2260,8979,8700,0,0,35,0,0,0,117,14,0,0,10,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1380,0,0,8463,2229,0,0,8444,1803,0,0,8451,227,0,0,8275,11,0,0,8234,13917,0,0,8400,8200,5007,5002,5001,,DUO_SUPPORT,BOTTOM
0,1,True,3285,1056,3020,3165,3191,3108,3340,9,4,12,3,2,3,664,1,0,0,0,0,96245,58522,14028,23695,0,26995,19508,2817,4669,3430,1,5760,7536,7130,15,27,16301,10512,5361,426,11856,9850,2,1,121,10,8,1,70,14,0,0,5,3,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1959,0,0,8143,277,0,0,8138,30,0,0,8106,5,0,0,8226,250,741,0,8210,0,0,0,8100,8200,5008,5008,5003,,SOLO,MIDDLE
1,2,True,3142,3857,2421,3117,3179,3147,3364,9,7,12,2,1,3,556,0,0,0,0,0,25402,231,18625,6545,0,12019,231,9145,2642,5269,7,11184,2073,1831,38,26,18237,10725,7210,301,11805,10400,1,0,27,0,0,0,88,11,0,0,13,7,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,231,0,0,8463,441,0,0,8473,1055,0,0,8453,454,0,0,8143,235,0,0,8106,5,0,0,8400,8100,5008,5008,5003,,DUO_SUPPORT,BOTTOM
2,3,True,1055,3153,3006,3085,1038,0,3340,5,3,13,3,1,1,806,0,0,0,0,0,78770,1296,62662,14812,190,10926,1096,9598,232,2367,4,5704,4511,4511,19,29,11582,6896,4656,30,9571,8800,3,0,94,1,0,1,456,12,0,0,6,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9101,1436,1646,0,9104,15,10,0,8014,272,0,0,8345,3,0,0,8410,92,0,0,8000,8300,5005,5008,5002,,DUO_CARRY,BOTTOM
3,4,True,1400,0,0,3026,3071,3047,3340,13,3,11,6,2,2,489,2,0,0,0,0,118812,3444,93680,21688,0,14803,0,12446,2356,13241,1,12180,30067,3768,34,25,23386,9650,13296,438,12162,10460,2,1,32,93,33,23,248,14,3,0,11,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,379,0,0,9111,1614,480,0,9104,11,20,0,8014,434,0,0,8275,20,0,0,8232,4,40,0,8000,8200,5005,5008,5002,,NONE,JUNGLE
4,5,True,1054,3078,3026,3053,1036,1001,3340,6,2,10,3,1,2,849,0,0,0,0,0,104178,17048,80671,6459,0,13919,2625,10967,326,4611,1,9633,9419,6236,13,10,18866,11197,7531,137,12212,11033,2,0,139,23,8,7,56,15,0,0,6,1,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,715,0,0,9111,1064,320,0,9104,15,30,0,8299,331,0,0,8345,3,0,0,8352,76,367,59,8000,8300,5005,5008,5002,,NONE,JUNGLE
5,6,False,2033,3153,3053,3047,0,0,3340,3,8,2,2,1,1,387,0,0,0,0,0,82399,8310,55847,18241,0,4958,2255,2702,0,2168,1,9652,1757,1460,12,10,18836,4829,12015,1991,8691,8175,0,0,137,0,0,0,54,12,1,0,9,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,72,0,0,9111,150,100,0,9104,25,40,0,8299,230,0,0,8345,3,0,0,8352,118,867,389,8000,8300,5005,5002,5002,,SOLO,TOP
6,7,False,3157,1402,2031,1052,1058,3020,3340,5,10,6,0,1,0,358,0,0,0,0,0,91299,73064,12711,5523,0,14768,13024,626,1117,4719,1,13466,0,0,15,39,23481,6551,14917,2012,8711,8410,0,0,19,75,66,5,127,12,1,0,9,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1270,17,0,8126,425,0,0,8138,30,0,0,8106,4,0,0,8014,367,0,0,9111,678,220,0,8100,8000,5007,5008,5001,,NONE,JUNGLE
7,8,False,2033,3152,3020,3191,3108,0,3340,3,8,2,0,1,0,380,0,0,0,0,0,34895,28952,5806,136,0,11304,10920,271,112,5731,1,12729,0,0,6,17,26573,7812,15494,3267,6864,6100,0,0,63,6,6,0,142,12,0,0,4,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,526,0,0,9111,357,100,0,9105,0,0,0,8299,360,0,0,8345,3,0,0,8352,297,1559,818,8000,8300,5008,5008,5003,,SOLO,MIDDLE
8,9,False,3508,3031,2003,1055,1053,3006,3363,4,5,3,2,1,1,837,0,0,0,0,0,84996,6252,78734,9,797,10565,1147,9408,9,1384,2,6060,1586,1586,15,11,11945,2249,8638,1058,9870,9775,0,0,177,4,4,0,217,13,3,0,9,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,400,308,92,9101,1720,1723,0,9103,0,0,0,8014,330,0,0,8275,9,0,0,8236,14,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
9,10,False,3020,3285,1052,3853,1052,1058,3340,4,11,7,2,1,1,412,0,0,0,0,0,65564,60410,4991,161,0,21498,20597,804,95,397,1,5544,1334,1334,26,30,18130,3709,12524,1896,8038,7130,0,0,41,0,0,0,163,11,0,0,24,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1606,0,0,8226,250,777,0,8210,0,0,0,8236,24,0,0,8138,30,0,0,8105,16,5,0,8200,8100,5008,5008,5001,,DUO_SUPPORT,BOTTOM
0,1,True,3860,3190,3107,2065,3174,3009,3364,2,5,28,0,1,0,565,0,0,0,0,0,60629,42782,6727,11119,0,17229,10505,1667,5055,27152,8,24216,4655,2262,72,35,24578,11408,12299,870,11430,10350,2,1,54,0,0,0,271,18,4,0,42,5,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3830,0,0,8463,2946,0,0,8473,784,0,0,8453,1964,725,0,8136,11,30,0,8105,16,5,0,8400,8100,5008,5008,5002,,DUO_SUPPORT,BOTTOM
1,2,True,1419,3124,3139,3812,3091,3006,3340,18,9,7,8,4,3,486,5,3,1,0,0,342628,32534,252303,57789,0,65034,6936,41082,17015,31202,1,69006,64051,4935,33,6,61079,23639,28474,8965,20494,17875,1,0,74,183,104,11,324,18,0,0,12,4,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,5606,0,0,9111,1725,500,0,9104,18,50,0,8299,1626,0,0,8138,18,0,0,8135,11301,5,0,8000,8100,5005,5008,5002,,NONE,JUNGLE
2,3,True,1055,3153,3042,3158,3025,3033,3363,9,3,17,5,1,2,714,0,0,0,0,0,200243,22933,152540,24769,0,46195,10608,33187,2398,3676,4,9599,10168,3578,17,24,19453,9389,7771,2293,16056,13650,1,1,192,4,4,0,472,18,1,0,8,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1632,840,792,9111,698,520,0,9104,20,50,0,8014,817,0,0,8226,250,2916,0,8210,0,0,0,8000,8200,5008,5008,5001,,DUO_CARRY,BOTTOM
3,4,True,3053,3026,3077,3111,3071,0,3340,1,7,20,0,1,0,1002,0,0,0,0,0,121414,0,116647,4766,0,22323,0,21606,716,7486,1,52259,11846,7797,9,9,56310,31517,22102,2690,13079,12325,3,0,178,4,4,0,77,18,0,0,8,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1109,0,0,9111,3362,420,0,9104,20,50,0,8299,1042,0,0,8446,3348,0,0,8473,1369,0,0,8000,8400,5005,5008,5002,,SOLO,TOP
4,5,True,3089,3285,3157,3020,3041,3165,3364,9,2,14,8,2,1,2271,1,0,0,0,0,192860,159765,28811,4283,0,46760,42439,3042,1278,11267,1,17308,8815,3522,46,24,30781,18853,11093,834,16914,25355,1,0,234,32,27,0,31,18,3,0,7,13,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,3641,0,0,8139,1671,0,0,8138,30,0,0,8135,5837,5,0,8226,250,1522,0,8210,20,0,0,8100,8200,5005,5008,5003,,SOLO,MIDDLE
5,6,False,3157,3027,3065,3853,1028,3020,3364,5,11,12,2,1,1,491,0,0,0,0,0,42495,35711,3312,3471,0,18676,14678,1351,2646,5312,1,28052,1720,1096,97,64,36946,13622,20903,2420,12049,10600,0,0,40,0,0,0,102,15,4,0,40,12,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1541,1144,0,8275,14,0,0,8210,0,0,0,8237,666,0,0,8473,1075,0,0,8451,227,0,0,8200,8400,5008,5008,5002,,DUO_SUPPORT,BOTTOM
6,7,False,3095,3031,3094,3087,3006,3022,3340,11,8,10,3,2,3,931,1,0,0,0,0,249339,28462,208260,12616,2331,47625,5300,38130,4194,5590,3,12722,25153,6950,35,70,31089,13457,15603,2028,18123,17225,3,0,221,26,14,4,198,17,1,0,14,8,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2430,0,0,9111,774,420,0,9103,25,40,0,8014,854,0,0,8275,12,0,0,8236,48,0,0,8000,8200,5005,5008,5002,,DUO_CARRY,BOTTOM
7,8,False,3165,3116,3040,3089,3027,3020,3364,8,7,9,4,1,3,1137,0,0,0,0,0,327832,312348,14136,1347,0,35770,33996,546,1227,13687,1,29253,17528,1049,30,38,41568,12582,23622,5363,18031,22750,0,0,280,54,42,0,102,18,4,0,17,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,30,0,0,8226,250,1241,0,8210,0,0,0,8236,80,0,0,8139,1753,0,0,8135,9473,5,0,8200,8100,5005,5008,5003,,SOLO,MIDDLE
8,9,False,1401,3075,3047,3065,1011,3801,3364,0,8,12,0,0,0,1142,0,0,0,0,0,220721,173670,33475,13574,0,19582,15818,757,3005,58011,1,53337,11014,278,29,53,67000,19976,38361,8662,12466,11400,0,0,39,173,121,22,684,17,4,0,5,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,384,0,0,9111,2180,240,0,9105,16,20,0,8299,593,0,0,8126,854,0,0,8135,9662,4,0,8000,8100,5005,5002,5001,,NONE,JUNGLE
9,10,False,3047,3065,3068,3083,3076,3082,3340,2,5,8,0,1,0,868,0,0,0,0,0,152087,85559,54531,11996,0,32095,22111,7117,2866,9746,1,64681,4482,3861,19,17,56633,14535,33215,8882,12279,12030,1,0,195,0,0,0,214,18,0,0,12,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1722,1587,0,8446,1384,0,0,8473,930,0,0,8451,316,0,0,8304,12,0,0,8347,0,0,0,8400,8300,5007,5002,5001,,SOLO,TOP
0,1,False,3134,3179,3033,3006,1028,3147,3340,5,6,9,2,1,1,852,0,0,0,0,0,135794,4601,126291,4902,0,16313,1861,14451,0,86,1,5050,4728,2978,35,16,14598,8426,5666,506,11977,11175,2,0,186,15,5,0,178,15,2,0,11,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1336,0,0,8226,250,696,0,8210,0,0,0,8237,410,0,0,8304,11,1,5,8345,3,0,0,8200,8300,5008,5008,5002,,SOLO,BOTTOM
1,2,False,3864,3153,3085,3006,0,0,3363,3,8,10,2,1,1,1054,0,0,0,0,0,65475,1944,60922,2608,280,20819,1644,18331,843,2150,3,5783,3047,2046,62,50,18787,11155,7474,158,8427,7775,0,0,28,6,2,4,571,13,4,0,25,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1599,0,0,8226,250,439,0,8210,0,0,0,8236,28,0,0,8126,904,0,0,8106,4,0,0,8200,8100,5005,5008,5002,,DUO_SUPPORT,MIDDLE
2,3,False,3083,1401,1006,3111,3065,3211,3364,6,6,14,3,1,2,640,0,0,0,0,0,156221,76718,70186,9317,0,23774,10456,11337,1981,7306,5,44575,18717,220,23,39,44872,12718,31104,1050,12177,11825,1,0,34,124,91,4,372,15,6,0,7,5,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1313,0,0,8463,2239,0,0,8473,584,0,0,8451,222,0,0,8347,0,0,0,8304,9,4,5,8400,8300,5007,5002,5003,,NONE,JUNGLE
3,4,False,1056,3285,3020,3157,1058,0,3340,5,12,4,2,1,2,486,0,0,0,0,0,91959,82921,7064,1974,0,15877,14316,1067,494,86,1,6467,3296,2754,21,21,20238,15647,3977,614,9290,8950,0,0,127,4,4,0,33,14,0,0,12,2,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,797,0,0,8226,250,524,0,8210,0,0,0,8237,333,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5003,,DUO_CARRY,MIDDLE
4,5,False,3748,2033,3078,3156,3105,3111,3340,10,5,2,9,2,1,1195,2,0,0,0,0,220964,39175,176968,4820,0,24866,6284,17994,588,3686,1,35469,16533,11515,18,11,26423,10118,15082,1222,15079,13498,3,0,222,33,8,21,204,18,1,0,9,2,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,530,0,0,9111,681,240,0,9104,19,0,0,8014,693,0,0,8352,367,1852,1140,8345,3,0,0,8000,8300,5005,5008,5002,,SOLO,TOP
5,6,True,3152,3157,1058,3100,3020,3165,3364,20,6,6,8,2,3,698,1,0,0,0,0,134489,104239,28628,1622,0,33016,26931,4590,1494,8399,1,19730,6277,3008,10,22,31828,12770,17435,1622,17756,14525,0,0,191,0,0,0,176,17,1,0,5,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2070,0,0,8143,1139,0,0,8136,2,4,0,8135,4479,5,0,9111,3290,520,0,8014,903,0,0,8100,8000,5007,5008,5002,,SOLO,MIDDLE
6,7,True,0,1011,3065,3075,1401,3111,3340,4,6,13,2,2,2,411,1,0,0,0,0,189501,111945,68395,9162,41,13846,8905,3838,1102,20779,1,42217,12354,1347,19,9,38584,8619,29007,956,13395,10300,0,0,72,132,106,0,435,17,2,0,7,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4300,0,0,9111,2422,340,0,9105,21,10,0,8299,435,0,0,8304,12,0,0,8410,93,0,0,8000,8300,5005,5002,5001,,NONE,JUNGLE
7,8,True,3031,3095,3086,3009,2015,0,3340,2,7,15,2,2,1,836,1,0,0,0,0,147623,8469,123913,15240,992,19388,2717,16670,0,3410,3,9022,9947,4305,11,20,19866,5167,14593,105,11077,10100,1,0,176,4,4,0,121,15,0,0,10,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1367,0,0,8009,2510,500,0,9103,30,50,0,8014,332,0,0,8236,28,0,0,8226,250,225,0,8000,8200,5008,5008,5002,,DUO_CARRY,BOTTOM
8,9,True,3860,2055,2003,3109,3117,3050,3364,0,7,7,0,0,0,849,0,0,0,0,0,21935,7033,7637,7265,0,4208,2565,785,858,755,1,25512,2512,2512,52,27,20899,5743,14233,922,7072,6350,1,1,34,0,0,0,74,14,4,0,19,6,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,254,0,0,8446,883,0,0,8473,1210,0,0,8242,7,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5002,,DUO_SUPPORT,BOTTOM
9,10,True,3146,3157,3165,1058,3020,1052,3340,11,3,6,9,3,1,394,3,1,0,0,0,207195,132371,51931,22893,0,23058,15735,7226,96,9774,1,15970,9000,6173,20,5,22863,6893,15671,299,16141,12935,5,0,259,15,0,9,87,18,2,0,10,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,804,0,0,8009,632,50,0,9105,22,50,0,8014,635,0,0,8139,1119,0,0,8135,2691,5,0,8000,8100,5008,5008,5002,,SOLO,TOP
0,1,False,1401,3026,3078,3053,3047,0,3340,5,12,15,2,2,1,607,1,0,0,0,0,188943,80585,93481,14876,0,14002,4961,8287,754,25422,1,47847,16212,0,25,33,62175,35143,26346,686,13844,13483,0,0,75,106,77,1,273,17,0,0,13,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,512,0,0,9111,1888,400,0,9104,18,40,0,8014,371,0,0,8143,385,0,0,8135,8886,5,0,8000,8100,5005,5008,5002,,NONE,JUNGLE
1,2,False,3153,3139,3026,3006,3085,3031,3340,12,8,18,4,2,2,1128,2,0,0,0,0,241251,3947,230566,6737,704,47024,2970,43180,873,8068,5,16159,21443,3614,29,77,33432,18337,14454,640,18560,17975,2,0,231,40,29,0,1073,18,1,0,12,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,3,30,0,9111,993,600,0,9104,16,10,0,8014,1247,0,0,8304,11,1,5,8410,265,0,0,8000,8300,5005,5008,5002,,DUO_CARRY,BOTTOM
2,3,False,3107,3190,3117,1031,2055,3857,3364,2,9,29,2,2,1,765,1,0,0,0,0,48720,24243,16204,8271,0,19781,13069,3428,3283,6606,4,37907,5326,2046,55,69,35361,22347,12429,584,10737,13875,1,0,31,0,0,0,390,17,3,0,27,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1604,0,0,8446,1379,0,0,8429,72,18,14,8451,229,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,,DUO_SUPPORT,BOTTOM
3,4,False,3089,3152,3102,3165,3100,3135,3340,15,9,14,5,2,3,432,2,0,0,0,0,273620,238527,25850,9242,0,56232,51121,3531,1578,27362,1,34803,12421,1775,18,26,59068,33123,25413,532,20341,19750,0,0,235,20,12,0,432,18,0,0,9,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2225,0,0,8143,1503,0,0,8138,30,0,0,8135,11443,5,0,8233,25,10,0,8236,80,0,0,8100,8200,5008,5008,5003,,SOLO,MIDDLE
4,5,False,3075,3068,3111,3065,3001,1026,3340,6,9,15,2,1,2,913,0,0,0,0,0,192356,154677,28122,9556,41,37375,33327,3879,168,26895,1,101066,7706,3679,15,139,65157,31872,32093,1192,14133,13950,0,0,193,0,0,0,894,18,0,0,8,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,2131,0,0,8446,1494,0,0,8429,72,31,26,8451,298,0,0,8226,250,628,0,8210,0,0,0,8400,8200,5005,5002,5002,,SOLO,TOP
5,6,True,1416,3047,3748,3075,3065,3053,3364,15,10,14,5,2,3,681,4,0,0,0,0,206430,55698,137380,13351,29,32079,15310,14411,2358,25865,1,94064,48069,4142,18,53,57414,28413,27561,1439,18388,16700,4,1,58,128,74,7,583,18,1,0,3,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2096,0,0,9101,8996,10653,0,9103,19,0,0,8299,1134,0,0,8453,3074,436,0,8429,72,20,14,8000,8400,5005,5002,5002,,NONE,JUNGLE
