,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
0,{3414984857},1,Fail,True,False,False,False,False,False
1,{3414984857},2,Win,False,True,True,True,True,True
0,{3414984858},1,Win,True,True,False,False,True,True
1,{3414984858},2,Fail,False,False,False,False,False,False
0,{3414984865},1,Fail,True,True,False,False,False,True
1,{3414984865},2,Win,False,False,True,True,True,False
0,{3414984868},1,Win,False,True,True,False,True,True
1,{3414984868},2,Fail,True,False,False,False,False,False
0,{3414984871},1,Win,True,False,False,False,True,False
1,{3414984871},2,Fail,False,True,False,False,False,True
0,{3414984880},1,Fail,False,False,False,False,False,True
1,{3414984880},2,Win,True,True,True,True,True,False
0,{3414984889},1,Win,False,False,True,True,True,True
1,{3414984889},2,Fail,True,True,False,False,False,False
0,{3414984896},1,Fail,False,False,False,False,False,False
1,{3414984896},2,Win,True,True,True,True,True,False
0,{3414984902},1,Win,False,True,True,False,False,True
1,{3414984902},2,Fail,True,False,False,False,True,False
0,{3414984910},1,Fail,True,False,False,False,True,False
1,{3414984910},2,Win,False,True,True,True,False,True
0,{3414984912},1,Fail,False,False,True,False,False,False
1,{3414984912},2,Win,True,True,False,True,True,True
0,{3414984915},1,Win,False,True,True,True,False,True
1,{3414984915},2,Fail,True,False,False,False,True,False
0,{3414984916},1,Fail,True,False,False,False,False,False
1,{3414984916},2,Win,False,True,True,False,True,True
0,{3414984925},1,Win,True,True,True,True,True,False
1,{3414984925},2,Fail,False,False,False,False,False,False
0,{3414984926},1,Fail,False,False,False,False,False,False
1,{3414984926},2,Win,True,True,True,False,True,True
0,{3414984927},1,Win,False,True,True,False,False,False
1,{3414984927},2,Fail,True,False,False,True,True,True
0,{3414984933},1,Win,True,True,True,True,True,True
1,{3414984933},2,Fail,False,False,False,False,False,False
0,{3414984935},1,Win,True,True,True,False,True,False
1,{3414984935},2,Fail,False,False,False,True,False,True
0,{3414984941},1,Fail,False,True,False,True,True,False
1,{3414984941},2,Win,True,False,True,False,False,True
0,{3414984951},1,Fail,True,False,True,True,False,False
1,{3414984951},2,Win,False,True,False,False,True,True
0,{3414984954},1,Fail,True,False,False,False,True,False
1,{3414984954},2,Win,False,True,False,False,False,True
0,{3414984960},1,Fail,True,False,False,False,False,False
1,{3414984960},2,Win,False,True,True,True,True,True
0,{3414984963},1,Win,False,True,True,False,True,True
1,{3414984963},2,Fail,True,False,False,False,False,False
0,{3414984969},1,Fail,False,False,False,False,False,False
1,{3414984969},2,Win,True,True,True,True,True,True
0,{3414984978},1,Fail,True,False,False,False,True,True
1,{3414984978},2,Win,False,True,True,True,False,False
0,{3414984989},1,Fail,False,True,True,False,True,True
1,{3414984989},2,Win,True,False,False,True,False,False
0,{3414984999},1,Fail,False,False,False,False,True,True
1,{3414984999},2,Win,True,True,True,False,False,False
0,{3414985000},1,Fail,False,False,False,False,True,True
1,{3414985000},2,Win,True,True,True,False,False,False
0,{3414985005},1,Fail,True,False,True,True,False,True
1,{3414985005},2,Win,False,True,False,False,True,False
0,{3414985006},1,Fail,False,False,False,False,False,True
1,{3414985006},2,Win,True,True,True,True,True,False
0,{3414985013},1,Fail,True,False,False,False,False,False
1,{3414985013},2,Win,False,True,True,True,True,True
0,{3414985023},1,Fail,False,False,False,False,False,False
1,{3414985023},2,Win,True,True,True,True,True,True
0,{3414985026},1,Fail,False,True,False,False,False,True
1,{3414985026},2,Win,True,False,True,True,True,False
0,{3414985039},1,Win,False,True,True,True,False,False
1,{3414985039},2,Fail,True,False,False,False,True,False
0,{3414985050},1,Fail,True,True,False,False,False,True
1,{3414985050},2,Win,False,False,True,True,True,False
0,{3414985054},1,Fail,False,False,False,False,True,False
1,{3414985054},2,Win,True,True,True,True,False,True
0,{3414985055},1,Fail,False,False,False,True,False,False
1,{3414985055},2,Win,True,True,True,False,True,True
0,{3414985061},1,Win,True,True,True,True,True,True
1,{3414985061},2,Fail,False,False,False,False,False,False
0,{3414985094},1,Fail,False,False,False,False,False,False
1,{3414985094},2,Win,True,True,True,True,True,True
0,{3414985105},1,Win,True,True,False,False,True,False
1,{3414985105},2,Fail,False,False,True,True,False,True
0,{3414985108},1,Fail,False,True,False,False,False,True
1,{3414985108},2,Win,True,False,True,True,True,False
0,{3414985119},1,Fail,True,True,False,False,True,True
1,{3414985119},2,Win,False,False,True,False,False,False
0,{3414985125},1,Win,True,True,True,True,True,True
1,{3414985125},2,Fail,False,False,False,False,False,False
0,{3414985131},1,Win,True,False,True,True,True,True
1,{3414985131},2,Fail,False,True,False,False,False,False
0,{3414985135},1,Fail,True,True,False,False,False,True
1,{3414985135},2,Win,False,False,True,True,True,False
0,{3414985153},1,Win,True,True,True,False,True,True
1,{3414985153},2,Fail,False,False,False,False,False,False
0,{3414985154},1,Win,False,False,True,True,False,False
1,{3414985154},2,Fail,True,True,False,False,True,True
0,{3414985159},1,Fail,False,False,False,False,True,False
1,{3414985159},2,Win,True,True,True,False,False,True
0,{3414985160},1,Fail,True,True,False,False,True,True
1,{3414985160},2,Win,False,False,True,False,False,False
0,{3414985165},1,Win,True,False,True,False,False,True
1,{3414985165},2,Fail,False,True,False,False,True,False
0,{3414985179},1,Win,True,True,True,True,True,False
1,{3414985179},2,Fail,False,False,False,False,False,True
0,{3414985183},1,Win,True,False,False,False,True,True
1,{3414985183},2,Fail,False,True,True,True,False,False
0,{3414985207},1,Win,True,False,False,False,True,False
1,{3414985207},2,Fail,False,True,True,True,False,True
0,{3414985227},1,Fail,False,False,False,False,True,False
1,{3414985227},2,Win,True,True,True,False,False,True
0,{3414985246},1,Win,True,True,False,False,False,True
1,{3414985246},2,Fail,False,False,False,False,True,False
0,{3414985250},1,Fail,True,False,False,False,True,False
1,{3414985250},2,Win,False,True,False,False,False,True
0,{3414985253},1,Fail,True,True,False,False,True,True
1,{3414985253},2,Win,False,False,True,True,False,False
0,{3414985255},1,Win,True,True,False,True,False,True
1,{3414985255},2,Fail,False,False,True,False,True,False
0,{3414985262},1,Win,True,True,True,True,True,True
1,{3414985262},2,Fail,False,False,False,False,False,False
0,{3414985264},1,Win,False,False,False,True,True,False
1,{3414985264},2,Fail,True,True,True,False,False,True
0,{3414985265},1,Win,False,True,True,True,False,True
1,{3414985265},2,Fail,True,False,False,False,True,False
0,{3414985276},1,Fail,False,False,False,True,False,False
1,{3414985276},2,Win,True,True,True,False,True,True
0,{3414985277},1,Win,True,False,True,False,False,False
1,{3414985277},2,Fail,False,True,False,True,True,False
0,{3414985279},1,Win,True,True,True,True,True,True
1,{3414985279},2,Fail,False,False,False,False,False,False
0,{3414985283},1,Win,True,True,True,False,True,True
1,{3414985283},2,Fail,False,False,False,True,False,False
0,{3414985291},1,Win,True,True,True,False,True,True
1,{3414985291},2,Fail,False,False,False,False,False,False
0,{3414985292},1,Win,True,True,False,False,True,True
1,{3414985292},2,Fail,False,False,False,False,False,False
0,{3414985319},1,Fail,False,False,False,False,True,False
1,{3414985319},2,Win,True,True,True,True,False,True
0,{3414985327},1,Win,True,True,True,True,True,True
1,{3414985327},2,Fail,False,False,False,False,False,False
0,{3414985367},1,Fail,False,True,False,False,True,False
1,{3414985367},2,Win,True,False,True,False,False,True
0,{3414985401},1,Fail,True,False,False,False,False,False
1,{3414985401},2,Win,False,True,True,False,True,True
0,{3414985403},1,Fail,False,False,False,False,False,False
1,{3414985403},2,Win,True,True,True,True,True,False
0,{3414985409},1,Fail,False,False,False,False,False,False
1,{3414985409},2,Win,True,True,True,True,True,False
0,{3414985418},1,Fail,False,True,False,False,False,False
1,{3414985418},2,Win,True,False,False,False,True,True
0,{3414985423},1,Fail,False,False,False,False,False,True
1,{3414985423},2,Win,True,True,True,True,True,False
0,{3414985427},1,Win,False,True,True,False,False,True
1,{3414985427},2,Fail,True,False,False,False,True,False
0,{3414985429},1,Win,True,True,True,False,True,True
1,{3414985429},2,Fail,False,False,False,False,False,False
0,{3414985430},1,Fail,True,True,False,False,True,False
1,{3414985430},2,Win,False,False,True,True,False,True
0,{3414985440},1,Fail,True,False,True,False,False,False
1,{3414985440},2,Win,False,True,False,True,True,True
0,{3414985443},1,Win,False,True,True,False,True,True
1,{3414985443},2,Fail,True,False,False,False,False,False
0,{3414985463},1,Win,True,False,True,False,False,False
1,{3414985463},2,Fail,False,True,False,True,True,True
0,{3414985471},1,Fail,False,True,False,False,False,True
1,{3414985471},2,Win,True,False,True,True,True,False
0,{3414985484},1,Fail,False,False,False,False,True,False
1,{3414985484},2,Win,True,True,False,False,False,True
0,{3414985489},1,Win,True,True,False,False,False,True
1,{3414985489},2,Fail,False,False,False,False,True,False
0,{3414985490},1,Win,True,True,True,False,False,True
1,{3414985490},2,Fail,False,False,False,True,True,False
0,{3414985492},1,Win,False,True,True,True,False,True
1,{3414985492},2,Fail,True,False,False,False,True,False
0,{3414985501},1,Win,False,True,True,False,True,True
1,{3414985501},2,Fail,True,False,False,True,False,False
0,{3414985504},1,Fail,False,True,True,False,False,False
1,{3414985504},2,Win,True,False,False,True,True,False
0,{3414985517},1,Win,True,True,True,False,True,False
1,{3414985517},2,Fail,False,False,False,True,False,True
0,{3414985519},1,Fail,False,True,True,True,False,True
1,{3414985519},2,Win,True,False,False,False,True,False
0,{3414985522},1,Fail,True,False,False,False,False,True
1,{3414985522},2,Win,False,True,True,False,True,False
0,{3414985528},1,Win,True,False,True,True,True,False
1,{3414985528},2,Fail,False,True,False,False,False,True
0,{3414985541},1,Fail,False,True,False,False,False,False
1,{3414985541},2,Win,True,False,True,True,True,True
0,{3414985563},1,Fail,True,False,False,False,False,False
1,{3414985563},2,Win,False,True,True,True,True,False
0,{3414985573},1,Fail,False,False,False,False,True,False
1,{3414985573},2,Win,True,True,True,True,False,True
0,{3414985582},1,Win,False,False,True,True,True,True
1,{3414985582},2,Fail,True,True,False,False,False,False
0,{3414985594},1,Win,False,False,True,True,False,False
1,{3414985594},2,Fail,True,True,False,False,True,True
0,{3414985598},1,Fail,False,False,False,False,False,False
1,{3414985598},2,Win,True,True,False,False,True,True
0,{3414985634},1,Fail,False,False,False,True,False,False
1,{3414985634},2,Win,True,True,True,False,True,True
0,{3414985642},1,Win,False,False,True,False,True,False
1,{3414985642},2,Fail,True,True,False,False,False,True
0,{3414985657},1,Win,True,True,True,True,False,True
1,{3414985657},2,Fail,False,False,False,False,True,False
0,{3414985667},1,Win,True,True,True,False,True,False
1,{3414985667},2,Fail,False,False,False,False,False,False
0,{3414985668},1,Fail,False,False,False,False,False,False
1,{3414985668},2,Win,True,True,True,True,True,True
0,{3414985671},1,Fail,False,False,False,False,True,False
1,{3414985671},2,Win,True,True,True,True,False,True
0,{3414985679},1,Fail,False,False,False,False,False,False
1,{3414985679},2,Win,True,True,True,True,True,True
0,{3414985689},1,Fail,False,False,False,False,False,False
1,{3414985689},2,Win,True,True,True,False,True,True
0,{3414985704},1,Fail,False,True,False,False,False,True
1,{3414985704},2,Win,True,False,False,False,True,False
0,{3414985712},1,Win,True,True,True,False,True,True
1,{3414985712},2,Fail,False,False,False,False,False,False
0,{3414985718},1,Win,False,False,True,False,True,True
1,{3414985718},2,Fail,True,True,False,True,False,False
0,{3414985736},1,Win,False,True,True,False,True,False
1,{3414985736},2,Fail,True,False,False,False,False,True
0,{3414985737},1,Fail,False,False,False,False,False,False
1,{3414985737},2,Win,True,True,True,False,True,True
0,{3414985738},1,Win,False,True,True,False,True,True
1,{3414985738},2,Fail,True,False,False,True,False,False
0,{3414985741},1,Fail,False,True,False,False,True,False
1,{3414985741},2,Win,True,False,True,True,False,True
0,{3414985742},1,Win,True,False,True,True,True,True
1,{3414985742},2,Fail,False,True,False,False,False,False
0,{3414985757},1,Fail,False,False,False,False,False,False
1,{3414985757},2,Win,True,True,True,False,True,True
0,{3414985761},1,Win,False,True,True,False,True,False
1,{3414985761},2,Fail,True,False,False,False,False,True
0,{3414985762},1,Win,False,False,True,True,True,False
1,{3414985762},2,Fail,True,True,False,False,False,True
0,{3414985788},1,Fail,True,False,False,False,False,False
1,{3414985788},2,Win,False,False,False,False,False,False
0,{3414985791},1,Fail,False,False,False,False,False,True
1,{3414985791},2,Win,True,True,False,False,True,False
0,{3414985794},1,Fail,False,True,False,False,True,True
1,{3414985794},2,Win,True,False,True,True,False,False
0,{3414985795},1,Win,True,True,True,True,False,True
1,{3414985795},2,Fail,False,False,False,False,True,False
0,{3414985798},1,Win,False,False,True,False,True,False
1,{3414985798},2,Fail,True,True,False,False,False,True
0,{3414985799},1,Fail,False,False,False,True,True,False
1,{3414985799},2,Win,True,True,True,False,False,True
0,{3414985806},1,Win,True,False,True,True,True,False
1,{3414985806},2,Fail,False,True,False,False,False,True
0,{3414985819},1,Win,True,True,True,False,True,True
1,{3414985819},2,Fail,False,False,False,False,False,False
0,{3414985829},1,Fail,True,False,False,False,False,True
1,{3414985829},2,Win,False,True,True,False,True,False
0,{3414985830},1,Win,False,False,True,True,True,True
1,{3414985830},2,Fail,True,True,False,False,False,False
0,{3414985834},1,Win,True,True,True,False,True,True
1,{3414985834},2,Fail,False,False,False,False,False,False
0,{3414985840},1,Fail,False,False,False,False,False,False
1,{3414985840},2,Win,True,True,True,False,True,True
0,{3414985841},1,Fail,True,False,False,False,True,False
1,{3414985841},2,Win,False,True,False,False,False,True
0,{3414985844},1,Win,True,False,False,True,True,False
1,{3414985844},2,Fail,False,True,False,False,False,False
0,{3414985845},1,Fail,False,False,False,False,False,False
1,{3414985845},2,Win,True,True,True,True,True,False
0,{3414985856},1,Fail,False,False,False,False,False,False
1,{3414985856},2,Win,True,True,True,False,True,True
0,{3414985867},1,Fail,True,False,False,False,False,False
1,{3414985867},2,Win,False,True,False,False,True,True
0,{3414985871},1,Win,True,True,True,False,True,False
1,{3414985871},2,Fail,False,False,False,False,False,False
0,{3414985879},1,Fail,False,False,False,False,True,False
1,{3414985879},2,Win,True,True,True,True,False,True
0,{3414985883},1,Fail,True,True,False,False,True,False
1,{3414985883},2,Win,False,False,True,False,False,True
0,{3414985907},1,Win,False,False,True,False,True,False
1,{3414985907},2,Fail,True,True,False,False,False,True
0,{3414985919},1,Fail,False,False,False,False,False,True
1,{3414985919},2,Win,True,True,False,False,True,False
0,{3414985920},1,Fail,False,False,False,False,False,False
1,{3414985920},2,Win,True,True,True,False,True,True
0,{3414985921},1,Win,True,True,True,True,True,True
1,{3414985921},2,Fail,False,False,False,False,False,False
0,{3414985922},1,Win,True,True,True,True,True,True
1,{3414985922},2,Fail,False,False,False,False,False,False
0,{3414985932},1,Fail,False,True,False,False,False,False
1,{3414985932},2,Win,True,False,True,True,True,False
0,{3414985940},1,Fail,True,False,False,False,False,False
1,{3414985940},2,Win,False,True,True,False,True,True
0,{3414985945},1,Fail,True,False,False,False,False,True
1,{3414985945},2,Win,False,True,True,True,True,False
0,{3414985952},1,Fail,False,False,False,False,True,False
1,{3414985952},2,Win,True,True,True,True,False,True
0,{3414985958},1,Win,True,False,True,True,True,True
1,{3414985958},2,Fail,False,True,False,False,False,False
0,{3414985974},1,Fail,False,False,False,False,False,False
1,{3414985974},2,Win,True,True,True,True,True,True
0,{3414985977},1,Fail,False,False,False,False,False,False
1,{3414985977},2,Win,True,True,True,False,True,False
0,{3414985978},1,Fail,True,False,False,False,True,True
1,{3414985978},2,Win,False,True,False,False,False,False
0,{3414986008},1,Fail,False,True,False,False,False,False
1,{3414986008},2,Win,True,False,True,True,True,True
0,{3414986017},1,Fail,True,False,False,False,False,False
1,{3414986017},2,Win,False,True,True,True,True,True
0,{3414986036},1,Fail,False,True,False,False,False,False
1,{3414986036},2,Win,True,False,True,True,True,True
0,{3414986039},1,Fail,True,True,False,False,False,True
1,{3414986039},2,Win,False,False,True,True,True,False
0,{3414986040},1,Win,True,False,True,True,True,True
1,{3414986040},2,Fail,False,True,False,False,False,False
0,{3414986049},1,Win,False,True,True,False,True,True
1,{3414986049},2,Fail,True,False,False,False,False,False
0,{3414986050},1,Fail,True,False,False,False,False,True
1,{3414986050},2,Win,False,True,True,False,True,False
0,{3414986051},1,Win,False,True,True,True,True,False
1,{3414986051},2,Fail,True,False,False,False,False,True
0,{3414986052},1,Win,False,False,True,False,False,False
1,{3414986052},2,Fail,True,True,False,True,True,True
0,{3414986063},1,Win,True,False,True,False,True,False
1,{3414986063},2,Fail,False,True,False,False,False,True
0,{3414986067},1,Fail,True,True,True,False,False,True
1,{3414986067},2,Win,False,False,False,True,True,False
0,{3414986071},1,Fail,True,False,True,False,False,False
1,{3414986071},2,Win,False,True,False,True,True,True
0,{3414986077},1,Fail,False,True,False,False,False,True
1,{3414986077},2,Win,True,False,True,True,True,False
0,{3414986085},1,Fail,True,False,False,False,False,False
1,{3414986085},2,Win,False,True,True,False,True,True
0,{3414986108},1,Win,True,True,True,False,True,True
1,{3414986108},2,Fail,False,False,False,False,False,False
0,{3414986112},1,Fail,False,False,False,False,False,False
1,{3414986112},2,Win,True,True,True,True,True,True
0,{3414986122},1,Fail,False,False,False,False,False,False
1,{3414986122},2,Win,True,True,False,False,True,True
0,{3414986128},1,Win,False,True,True,False,True,False
1,{3414986128},2,Fail,True,False,False,False,False,False
0,{3414986147},1,Win,True,True,True,True,True,True
1,{3414986147},2,Fail,False,False,False,False,False,False
0,{3414986148},1,Fail,False,False,False,False,False,False
1,{3414986148},2,Win,True,True,True,True,True,True
0,{3414986149},1,Fail,False,False,False,False,False,False
1,{3414986149},2,Win,True,True,False,False,True,True
0,{3414986153},1,Win,True,False,True,True,False,False
1,{3414986153},2,Fail,False,True,False,False,True,True
0,{3414986156},1,Fail,False,True,False,False,True,True
1,{3414986156},2,Win,True,False,True,True,False,False
0,{3414986162},1,Fail,False,True,False,False,True,True
1,{3414986162},2,Win,True,False,False,True,False,False
0,{3414986169},1,Win,True,True,True,True,True,False
1,{3414986169},2,Fail,False,False,False,False,False,False
0,{3414986173},1,Fail,True,False,False,False,False,False
1,{3414986173},2,Win,False,True,True,True,True,True
0,{3414986179},1,Win,True,True,True,False,True,True
1,{3414986179},2,Fail,False,False,False,False,False,False
0,{3414986189},1,Win,False,True,True,True,True,True
1,{3414986189},2,Fail,True,False,False,False,False,False
0,{3414986191},1,Fail,False,False,False,False,True,False
1,{3414986191},2,Win,True,True,True,True,False,True
0,{3414986196},1,Fail,False,False,True,True,False,False
1,{3414986196},2,Win,True,True,False,False,True,True
0,{3414986225},1,Fail,False,False,False,False,False,True
1,{3414986225},2,Win,True,True,True,True,True,False
0,{3414986227},1,Fail,True,True,True,False,False,False
1,{3414986227},2,Win,False,False,False,True,True,True
0,{3414986237},1,Win,False,True,True,False,True,True
1,{3414986237},2,Fail,True,False,False,False,False,False
0,{3414986245},1,Win,False,False,True,True,True,True
1,{3414986245},2,Fail,True,True,False,False,False,False
0,{3414986248},1,Win,True,True,True,True,False,True
1,{3414986248},2,Fail,False,False,False,False,True,False
0,{3414986267},1,Win,False,True,True,True,True,True
1,{3414986267},2,Fail,True,False,False,False,False,False
0,{3414986271},1,Fail,False,True,True,False,True,True
1,{3414986271},2,Win,True,False,False,True,False,False
0,{3414986275},1,Fail,True,False,True,True,False,False
1,{3414986275},2,Win,False,True,False,False,True,True
0,{3414986285},1,Win,False,False,True,False,True,False
1,{3414986285},2,Fail,True,True,False,True,False,True
0,{3414986294},1,Fail,True,False,False,False,True,True
1,{3414986294},2,Win,False,True,False,False,False,False
0,{3414986308},1,Win,True,False,True,True,True,True
1,{3414986308},2,Fail,False,True,False,False,False,False
0,{3414986322},1,Win,True,True,True,True,True,True
1,{3414986322},2,Fail,False,False,False,False,False,False
0,{3414986323},1,Win,True,True,True,False,True,False
1,{3414986323},2,Fail,False,False,False,False,False,True
0,{3414986326},1,Fail,True,True,True,False,True,False
1,{3414986326},2,Win,False,False,False,True,False,True
0,{3414986328},1,Fail,False,False,False,False,True,True
1,{3414986328},2,Win,True,True,True,True,False,False
0,{3414986335},1,Fail,True,False,False,False,False,True
1,{3414986335},2,Win,False,True,True,False,True,False
0,{3414986336},1,Fail,True,False,False,False,False,False
1,{3414986336},2,Win,False,True,True,False,True,True
0,{3414986349},1,Win,True,True,True,True,True,True
1,{3414986349},2,Fail,False,False,False,False,False,False
0,{3414986357},1,Win,False,True,True,True,False,False
1,{3414986357},2,Fail,True,False,False,False,True,True
0,{3414986373},1,Win,True,False,True,True,False,False
1,{3414986373},2,Fail,False,True,False,False,True,True
0,{3414986379},1,Win,True,True,True,False,True,True
1,{3414986379},2,Fail,False,False,False,False,False,False
0,{3414986385},1,Win,True,True,True,False,True,True
1,{3414986385},2,Fail,False,False,False,False,False,False
0,{3414986392},1,Win,True,True,False,False,False,True
1,{3414986392},2,Fail,False,False,False,False,True,False
0,{3414986401},1,Win,True,True,True,False,False,True
1,{3414986401},2,Fail,False,False,False,True,True,False
0,{3414986402},1,Win,False,True,True,True,False,True
1,{3414986402},2,Fail,True,False,False,False,True,False
0,{3414986414},1,Fail,True,False,False,True,False,False
1,{3414986414},2,Win,False,True,True,False,True,True
0,{3414986417},1,Fail,True,False,False,False,True,False
1,{3414986417},2,Win,False,True,True,True,False,False
0,{3414986426},1,Win,True,False,True,False,True,True
1,{3414986426},2,Fail,False,True,False,False,False,False
0,{3414986458},1,Win,False,False,True,True,False,True
1,{3414986458},2,Fail,True,True,False,False,True,False
0,{3414986460},1,Win,True,True,True,False,False,True
1,{3414986460},2,Fail,False,False,False,False,True,False
0,{3414986489},1,Win,True,True,True,True,True,False
1,{3414986489},2,Fail,False,False,False,False,False,True
0,{3414986490},1,Fail,True,False,False,False,False,True
1,{3414986490},2,Win,False,True,True,True,True,False
0,{3414986502},1,Fail,False,False,False,False,True,False
1,{3414986502},2,Win,True,True,True,False,False,True
0,{3414986517},1,Fail,False,False,False,False,False,False
1,{3414986517},2,Win,True,True,False,False,True,True
0,{3414986523},1,Win,True,True,True,False,True,False
1,{3414986523},2,Fail,False,False,False,False,False,True
0,{3414986526},1,Win,True,True,True,False,True,True
1,{3414986526},2,Fail,False,False,False,True,False,False
0,{3414986528},1,Win,True,True,True,True,True,True
1,{3414986528},2,Fail,False,False,False,False,False,False
0,{3414986537},1,Fail,False,False,False,False,False,True
1,{3414986537},2,Win,True,True,False,False,True,False
0,{3414986545},1,Win,True,True,True,True,True,False
1,{3414986545},2,Fail,False,False,False,False,False,True
0,{3414986560},1,Win,False,True,True,False,True,True
1,{3414986560},2,Fail,True,False,False,False,False,False
0,{3414986561},1,Win,True,True,True,False,True,False
1,{3414986561},2,Fail,False,False,False,False,False,True
0,{3414986562},1,Fail,False,False,False,False,False,True
1,{3414986562},2,Win,True,True,True,True,True,False
0,{3414986568},1,Win,True,True,True,False,True,True
1,{3414986568},2,Fail,False,False,False,False,False,False
0,{3414986576},1,Win,True,True,True,False,True,False
1,{3414986576},2,Fail,False,False,False,False,False,True
0,{3414986581},1,Fail,False,False,False,False,False,False
1,{3414986581},2,Win,True,True,True,True,True,True
0,{3414986591},1,Win,True,True,True,True,True,True
1,{3414986591},2,Fail,False,False,False,False,False,False
0,{3414986599},1,Fail,True,False,False,False,False,False
1,{3414986599},2,Win,False,True,False,False,True,True
0,{3414986621},1,Fail,False,True,False,False,True,True
1,{3414986621},2,Win,True,False,False,False,False,False
0,{3414986634},1,Fail,True,True,False,False,True,False
1,{3414986634},2,Win,False,False,False,False,False,False
0,{3414986646},1,Fail,False,False,False,False,False,True
1,{3414986646},2,Win,True,True,True,False,True,False
0,{3414986654},1,Fail,True,True,False,False,True,False
1,{3414986654},2,Win,False,False,True,True,False,True
0,{3414986655},1,Fail,False,False,True,True,False,False
1,{3414986655},2,Win,True,True,False,False,True,False
0,{3414986672},1,Fail,False,True,True,True,False,False
1,{3414986672},2,Win,True,False,False,False,True,True
0,{3414986680},1,Win,True,True,True,False,True,True
1,{3414986680},2,Fail,False,False,False,False,False,False
0,{3414986681},1,Fail,False,False,False,False,True,True
1,{3414986681},2,Win,True,True,True,True,False,False
0,{3414986694},1,Fail,False,False,False,False,False,False
1,{3414986694},2,Win,True,True,True,False,True,True
0,{3414986701},1,Win,False,True,False,True,True,True
1,{3414986701},2,Fail,True,False,True,False,False,False
0,{3414986704},1,Win,True,False,True,False,False,True
1,{3414986704},2,Fail,False,True,False,False,True,False
0,{3414986707},1,Win,True,True,True,True,True,True
1,{3414986707},2,Fail,False,False,False,False,False,False
0,{3414986716},1,Win,True,True,True,False,True,True
1,{3414986716},2,Fail,False,False,False,False,False,False
0,{3414986717},1,Win,True,True,True,False,False,False
1,{3414986717},2,Fail,False,False,False,False,True,True
0,{3414986731},1,Fail,True,True,True,True,True,True
1,{3414986731},2,Win,False,False,False,False,False,False
0,{3414986738},1,Fail,False,False,False,False,False,False
1,{3414986738},2,Win,True,True,True,True,True,True
0,{3414986765},1,Win,True,False,True,False,True,False
1,{3414986765},2,Fail,False,True,False,True,False,True
0,{3414986768},1,Win,True,False,False,False,False,False
1,{3414986768},2,Fail,False,False,False,False,False,False
0,{3414986769},1,Win,True,True,False,False,True,False
1,{3414986769},2,Fail,False,False,False,False,False,False
0,{3414986783},1,Win,False,False,True,False,False,True
1,{3414986783},2,Fail,True,True,False,False,True,False
0,{3414986784},1,Win,False,False,False,False,True,False
1,{3414986784},2,Fail,True,True,True,True,False,True
0,{3414986787},1,Fail,True,False,False,False,False,False
1,{3414986787},2,Win,False,True,True,True,True,True
0,{3414986793},1,Win,False,True,False,True,False,False
1,{3414986793},2,Fail,True,False,True,False,True,True
0,{3414986807},1,Fail,False,False,False,False,True,False
1,{3414986807},2,Win,True,True,False,False,False,True
0,{3414986808},1,Fail,False,False,False,False,True,False
1,{3414986808},2,Win,True,True,True,True,False,True
0,{3414986817},1,Win,False,False,False,False,False,True
1,{3414986817},2,Fail,True,True,True,False,True,False
0,{3414986829},1,Fail,False,False,False,False,True,True
1,{3414986829},2,Win,True,True,True,True,False,False
0,{3414986837},1,Fail,True,False,False,False,False,True
1,{3414986837},2,Win,False,True,True,True,True,False
0,{3414986839},1,Fail,False,False,False,False,True,True
1,{3414986839},2,Win,True,True,True,False,False,False
0,{3414986842},1,Win,False,True,True,False,False,True
1,{3414986842},2,Fail,True,False,False,False,True,False
0,{3414986862},1,Win,False,True,True,False,True,True
1,{3414986862},2,Fail,True,False,False,False,False,False
0,{3414986864},1,Fail,True,False,False,False,False,True
1,{3414986864},2,Win,False,True,True,True,True,False
0,{3414986870},1,Fail,True,True,False,False,False,False
1,{3414986870},2,Win,False,False,True,True,True,True
0,{3414986878},1,Fail,False,False,False,True,False,True
1,{3414986878},2,Win,True,True,True,False,True,False
0,{3414986890},1,Fail,True,True,False,False,True,False
1,{3414986890},2,Win,False,False,True,True,False,True
0,{3414986901},1,Win,True,True,True,True,True,True
1,{3414986901},2,Fail,False,False,False,False,False,False
0,{3414986904},1,Fail,False,False,False,False,False,False
1,{3414986904},2,Win,True,True,True,True,True,False
0,{3414986905},1,Win,True,True,False,False,True,False
1,{3414986905},2,Fail,False,False,False,False,False,True
0,{3414986909},1,Fail,True,True,True,False,True,False
1,{3414986909},2,Win,False,False,False,False,False,True
0,{3414986910},1,Win,True,True,False,False,True,True
1,{3414986910},2,Fail,False,False,False,False,False,False
0,{3414986918},1,Fail,False,True,False,False,False,False
1,{3414986918},2,Win,True,False,True,False,True,True
0,{3414986923},1,Fail,False,True,False,False,True,True
1,{3414986923},2,Win,True,False,True,False,False,False
0,{3414986936},1,Win,True,True,True,True,True,False
1,{3414986936},2,Fail,False,False,False,False,False,True
0,{3414986937},1,Win,True,False,True,False,False,False
1,{3414986937},2,Fail,False,True,False,False,True,True
0,{3414986943},1,Win,False,True,True,True,True,True
1,{3414986943},2,Fail,True,False,False,False,False,False
0,{3414986954},1,Fail,False,True,False,False,True,False
1,{3414986954},2,Win,True,False,True,True,False,False
0,{3414986958},1,Fail,True,False,False,False,False,False
